# darshan log version: 3.21
# compression method: ZLIB
# exe: ./C_scripts/file_iter_l_name train64_0.h5 0 
# uid: 21512
# jobid: 3480824
# start_time: 1667454937
# start_time_asci: Thu Nov  3 00:55:37 2022
# end_time: 1667454937
# end_time_asci: Thu Nov  3 00:55:37 2022
# nprocs: 1
# run time: 1
# metadata: lib_ver = 3.4.0
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 360 bytes (uncompressed)
# job data: 327 bytes (compressed)
# record table: 145 bytes (compressed)
# POSIX module: 161 bytes (compressed), ver=4
# STDIO module: 51 bytes (compressed), ver=2
# DXT_POSIX module: 13638 bytes (compressed), ver=1
# HEATMAP module: 65 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------
# mount entry:	/sys/firmware/efi/efivars	efivarfs
# mount entry:	/proc/sys/fs/binfmt_misc	autofs
# mount entry:	/sys/kernel/tracing	tracefs
# mount entry:	/sys/kernel/config	configfs
# mount entry:	/sys/fs/pstore	pstore
# mount entry:	/homes/zhd1108	xfs
# mount entry:	/homes/yll6162	xfs
# mount entry:	/homes/wkliao	xfs
# mount entry:	/sys/fs/bpf	bpf
# mount entry:	/dev/mqueue	mqueue
# mount entry:	/vol/cucis	xfs
# mount entry:	/boot/efi	vfat
# mount entry:	/files4	xfs
# mount entry:	/files7	xfs
# mount entry:	/files1	xfs
# mount entry:	/files5	xfs
# mount entry:	/files3	xfs
# mount entry:	/files2	xfs
# mount entry:	/files8	xfs
# mount entry:	/files6	xfs
# mount entry:	/homes	autofs
# mount entry:	/boot	xfs
# mount entry:	/misc	autofs
# mount entry:	/meas	autofs
# mount entry:	/dev	devtmpfs
# mount entry:	/usr	xfs
# mount entry:	/tmp	xfs
# mount entry:	/var	xfs
# mount entry:	/net	autofs
# mount entry:	/vol	autofs
# mount entry:	/	xfs

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 12316929884430929403, file_name: /homes/yll6162/project_metadata/train64_0.h5
# DXT, rank: 0, hostname: acfs.ece.northwestern.edu
# DXT, write_count: 0, read_count: 1494
# DXT, mnt_pt: /homes/yll6162, fs_type: xfs
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       0   read      664         5874944             512      0.0036      0.0036
 X_POSIX       0   read      665         5904336             512      0.0036      0.0036
 X_POSIX       0   read      666         5933592             512      0.0036      0.0037
 X_POSIX       0   read      667         5967728             512      0.0037      0.0037
 X_POSIX       0   read      668         6045624             328      0.0037      0.0037
 X_POSIX       0   read      669         5986024             512      0.0037      0.0037
 X_POSIX       0   read      670         6023008             512      0.0037      0.0037
 X_POSIX       0   read      671         6025384             512      0.0037      0.0037
 X_POSIX       0   read      672         6038356             512      0.0037      0.0037
 X_POSIX       0   read      673         6068452             328      0.0037      0.0037
 X_POSIX       0   read      674         6045464             512      0.0037      0.0037
 X_POSIX       0   read      675         6059884             512      0.0037      0.0037
 X_POSIX       0   read      676         6062900             512      0.0037      0.0037
 X_POSIX       0   read      677         6065084             512      0.0037      0.0037
 X_POSIX       0   read      678         6068316             512      0.0037      0.0037
 X_POSIX       0   read      679         6071636             512      0.0037      0.0037
 X_POSIX       0   read      680         6074172             512      0.0037      0.0037
 X_POSIX       0   read      681         6077404             512      0.0037      0.0037
 X_POSIX       0   read      682         6077540             512      0.0037      0.0037
 X_POSIX       0   read      683         6077580             544      0.0037      0.0037
 X_POSIX       0   read      684         6078124             512      0.0037      0.0037
 X_POSIX       0   read      685         6206384             352      0.0037      0.0037
 X_POSIX       0   read      686         6088908             328      0.0037      0.0037
 X_POSIX       0   read      687         6088756             512      0.0037      0.0037
 X_POSIX       0   read      688         6100852             512      0.0037      0.0037
 X_POSIX       0   read      689         6112828             512      0.0038      0.0038
 X_POSIX       0   read      690         6138388             512      0.0038      0.0038
 X_POSIX       0   read      691         6186728             328      0.0038      0.0038
 X_POSIX       0   read      692         6145740             512      0.0038      0.0038
 X_POSIX       0   read      693         6171204             512      0.0038      0.0038
 X_POSIX       0   read      694         6173580             512      0.0038      0.0038
 X_POSIX       0   read      695         6183528             512      0.0038      0.0038
 X_POSIX       0   read      696         6203736             328      0.0038      0.0038
 X_POSIX       0   read      697         6186568             512      0.0038      0.0038
 X_POSIX       0   read      698         6196776             512      0.0038      0.0038
 X_POSIX       0   read      699         6199120             512      0.0038      0.0038
 X_POSIX       0   read      700         6201304             512      0.0038      0.0038
 X_POSIX       0   read      701         6203600             512      0.0038      0.0038
 X_POSIX       0   read      702         6206248             512      0.0038      0.0038
 X_POSIX       0   read      703         6208784             512      0.0038      0.0038
 X_POSIX       0   read      704         6211080             512      0.0038      0.0038
 X_POSIX       0   read      705         6211216             512      0.0038      0.0038
 X_POSIX       0   read      706         6211256             544      0.0038      0.0038
 X_POSIX       0   read      707         6211800             512      0.0038      0.0038
 X_POSIX       0   read      708         6661600             352      0.0038      0.0038
 X_POSIX       0   read      709         6240824             328      0.0038      0.0038
 X_POSIX       0   read      710         6240672             512      0.0038      0.0038
 X_POSIX       0   read      711         6272320             512      0.0038      0.0038
 X_POSIX       0   read      712         6305352             512      0.0038      0.0038
 X_POSIX       0   read      713         6376416             512      0.0038      0.0038
 X_POSIX       0   read      714         6598328             328      0.0039      0.0039
 X_POSIX       0   read      715         6446328             512      0.0039      0.0039
 X_POSIX       0   read      716         6542448             512      0.0039      0.0039
 X_POSIX       0   read      717         6544824             512      0.0039      0.0039
 X_POSIX       0   read      718         6571692             512      0.0039      0.0039
 X_POSIX       0   read      719         6655192             328      0.0039      0.0039
 X_POSIX       0   read      720         6598168             512      0.0039      0.0039
 X_POSIX       0   read      721         6634800             512      0.0039      0.0039
 X_POSIX       0   read      722         6640904             512      0.0039      0.0039
 X_POSIX       0   read      723         6646888             512      0.0039      0.0039
 X_POSIX       0   read      724         6655056             512      0.0039      0.0039
 X_POSIX       0   read      725         6661464             512      0.0039      0.0039
 X_POSIX       0   read      726         6667800             512      0.0039      0.0039
 X_POSIX       0   read      727         6675968             512      0.0039      0.0039
 X_POSIX       0   read      728         6676104             512      0.0039      0.0039
 X_POSIX       0   read      729         6676144             544      0.0039      0.0039
 X_POSIX       0   read      730         6676688             512      0.0039      0.0039
 X_POSIX       0   read      731         6799356             352      0.0039      0.0039
 X_POSIX       0   read      732         6688496             328      0.0039      0.0039
 X_POSIX       0   read      733         6688344             512      0.0039      0.0039
 X_POSIX       0   read      734         6699624             512      0.0039      0.0039
 X_POSIX       0   read      735         6711776             512      0.0039      0.0039
 X_POSIX       0   read      736         6726360             512      0.0039      0.0039
 X_POSIX       0   read      737         6778916             328      0.0039      0.0039
 X_POSIX       0   read      738         6738064             512      0.0039      0.0039
 X_POSIX       0   read      739         6766056             512      0.0040      0.0040
 X_POSIX       0   read      740         6768432             512      0.0040      0.0040
 X_POSIX       0   read      741         6774132             512      0.0040      0.0040
 X_POSIX       0   read      742         6796844             328      0.0040      0.0040
 X_POSIX       0   read      743         6778756             512      0.0040      0.0040
 X_POSIX       0   read      744         6789828             512      0.0040      0.0040
 X_POSIX       0   read      745         6792036             512      0.0040      0.0040
 X_POSIX       0   read      746         6794220             512      0.0040      0.0040
 X_POSIX       0   read      747         6796708             512      0.0040      0.0040
 X_POSIX       0   read      748         6799220             512      0.0040      0.0040
 X_POSIX       0   read      749         6801756             512      0.0040      0.0040
 X_POSIX       0   read      750         6804244             512      0.0040      0.0040
 X_POSIX       0   read      751         7749452             328      0.0040      0.0040
 X_POSIX       0   read      752         6804380             512      0.0040      0.0040
 X_POSIX       0   read      753         6804420             544      0.0040      0.0040
 X_POSIX       0   read      754         6804964             512      0.0040      0.0040
 X_POSIX       0   read      755         6905352             352      0.0040      0.0040
 X_POSIX       0   read      756         6813020             328      0.0040      0.0040
 X_POSIX       0   read      757         6812868             512      0.0040      0.0040
 X_POSIX       0   read      758         6820580             512      0.0040      0.0040
 X_POSIX       0   read      759         6828188             512      0.0040      0.0040
 X_POSIX       0   read      760         6843316             512      0.0040      0.0040
 X_POSIX       0   read      761         6888132             328      0.0040      0.0040
 X_POSIX       0   read      762         6854860             512      0.0041      0.0041
 X_POSIX       0   read      763         6875236             512      0.0041      0.0041
 X_POSIX       0   read      764         6877612             512      0.0041      0.0041
 X_POSIX       0   read      765         6883456             512      0.0041      0.0041
 X_POSIX       0   read      766         6902840             328      0.0041      0.0041
 X_POSIX       0   read      767         6887972             512      0.0041      0.0041
 X_POSIX       0   read      768         6896128             512      0.0041      0.0041
 X_POSIX       0   read      769         6898336             512      0.0041      0.0041
 X_POSIX       0   read      770         6900520             512      0.0041      0.0041
 X_POSIX       0   read      771         6902704             512      0.0041      0.0041
 X_POSIX       0   read      772         6905216             512      0.0041      0.0041
 X_POSIX       0   read      773         6907752             512      0.0041      0.0041
 X_POSIX       0   read      774         6909936             512      0.0041      0.0041
 X_POSIX       0   read      775         6910072             512      0.0041      0.0041
 X_POSIX       0   read      776         6910112             544      0.0041      0.0041
 X_POSIX       0   read      777         6910656             512      0.0041      0.0041
 X_POSIX       0   read      778         7418004             352      0.0041      0.0041
 X_POSIX       0   read      779         6963664             328      0.0041      0.0041
 X_POSIX       0   read      780         6963512             512      0.0041      0.0041
 X_POSIX       0   read      781         7020280             512      0.0041      0.0041
 X_POSIX       0   read      782         7074752             512      0.0041      0.0041
 X_POSIX       0   read      783         7140792             512      0.0041      0.0041
 X_POSIX       0   read      784         7352384             328      0.0041      0.0041
 X_POSIX       0   read      785         7197776             512      0.0041      0.0041
 X_POSIX       0   read      786         7303272             512      0.0041      0.0041
 X_POSIX       0   read      787         7305648             512      0.0042      0.0042
 X_POSIX       0   read      788         7330644             512      0.0042      0.0042
 X_POSIX       0   read      789         7412012             328      0.0042      0.0042
 X_POSIX       0   read      790         7352224             512      0.0042      0.0042
 X_POSIX       0   read      791         7392348             512      0.0042      0.0042
 X_POSIX       0   read      792         7398036             512      0.0042      0.0042
 X_POSIX       0   read      793         7402932             512      0.0042      0.0042
 X_POSIX       0   read      794         7411876             512      0.0042      0.0042
 X_POSIX       0   read      795         7417868             512      0.0042      0.0042
 X_POSIX       0   read      796         7423116             512      0.0042      0.0042
 X_POSIX       0   read      797         7432060             512      0.0042      0.0042
 X_POSIX       0   read      798         7432196             512      0.0042      0.0042
 X_POSIX       0   read      799         7432236             544      0.0042      0.0042
 X_POSIX       0   read      800         7432780             512      0.0042      0.0042
 X_POSIX       0   read      801         7674452             352      0.0042      0.0042
 X_POSIX       0   read      802         7453692             328      0.0042      0.0042
 X_POSIX       0   read      803         7453540             512      0.0042      0.0042
 X_POSIX       0   read      804         7472420             512      0.0042      0.0042
 X_POSIX       0   read      805         7491692             512      0.0042      0.0042
 X_POSIX       0   read      806         7508356             512      0.0042      0.0042
 X_POSIX       0   read      807         7635172             328      0.0042      0.0042
 X_POSIX       0   read      808         7545340             512      0.0042      0.0042
 X_POSIX       0   read      809         7612052             512      0.0043      0.0043
 X_POSIX       0   read      810         7614428             512      0.0043      0.0043
 X_POSIX       0   read      811         7620848             512      0.0043      0.0043
 X_POSIX       0   read      812         7671940             328      0.0043      0.0043
 X_POSIX       0   read      813         7635012             512      0.0043      0.0043
 X_POSIX       0   read      814         7660628             512      0.0043      0.0043
 X_POSIX       0   read      815         7662836             512      0.0043      0.0043
 X_POSIX       0   read      816         7666084             512      0.0043      0.0043
 X_POSIX       0   read      817         7671804             512      0.0043      0.0043
 X_POSIX       0   read      818         7674316             512      0.0043      0.0043
 X_POSIX       0   read      819         7677916             512      0.0043      0.0043
 X_POSIX       0   read      820         7683636             512      0.0043      0.0043
 X_POSIX       0   read      821         7683772             512      0.0043      0.0043
 X_POSIX       0   read      822         7683812             544      0.0043      0.0043
 X_POSIX       0   read      823         7684356             512      0.0043      0.0043
 X_POSIX       0   read      824         7744028             352      0.0043      0.0043
 X_POSIX       0   read      825         7687588             328      0.0043      0.0043
 X_POSIX       0   read      826         7687436             512      0.0043      0.0043
 X_POSIX       0   read      827         7689964             512      0.0043      0.0043
 X_POSIX       0   read      828         7692164             512      0.0043      0.0043
 X_POSIX       0   read      829         7697596             512      0.0043      0.0043
 X_POSIX       0   read      830         7729148             328      0.0043      0.0043
 X_POSIX       0   read      831         7706772             512      0.0043      0.0043
 X_POSIX       0   read      832         7720716             512      0.0043      0.0043
 X_POSIX       0   read      833         7723092             512      0.0043      0.0043
 X_POSIX       0   read      834         7725300             512      0.0044      0.0044
 X_POSIX       0   read      835         7741516             328      0.0044      0.0044
 X_POSIX       0   read      836         7728988             512      0.0044      0.0044
 X_POSIX       0   read      837         7734804             512      0.0044      0.0044
 X_POSIX       0   read      838         7737012             512      0.0044      0.0044
 X_POSIX       0   read      839         7739196             512      0.0044      0.0044
 X_POSIX       0   read      840         7741380             512      0.0044      0.0044
 X_POSIX       0   read      841         7743892             512      0.0044      0.0044
 X_POSIX       0   read      842         7746428             512      0.0044      0.0044
 X_POSIX       0   read      843         7748612             512      0.0044      0.0044
 X_POSIX       0   read      844         8340292             328      0.0044      0.0044
 X_POSIX       0   read      845         7748748             512      0.0044      0.0044
 X_POSIX       0   read      846         7748788             544      0.0044      0.0044
 X_POSIX       0   read      847         7749332             512      0.0044      0.0044
 X_POSIX       0   read      848         7924212             352      0.0044      0.0044
 X_POSIX       0   read      849         7758028             328      0.0044      0.0044
 X_POSIX       0   read      850         7757876             512      0.0044      0.0044
 X_POSIX       0   read      851         7766804             512      0.0044      0.0044
 X_POSIX       0   read      852         7775404             512      0.0044      0.0044
 X_POSIX       0   read      853         7808740             512      0.0044      0.0044
 X_POSIX       0   read      854         7895756             328      0.0044      0.0044
 X_POSIX       0   read      855         7830076             512      0.0044      0.0044
 X_POSIX       0   read      856         7872276             512      0.0044      0.0044
 X_POSIX       0   read      857         7874652             512      0.0044      0.0044
 X_POSIX       0   read      858         7887372             512      0.0044      0.0044
 X_POSIX       0   read      859         7920948             328      0.0044      0.0044
 X_POSIX       0   read      860         7895596             512      0.0045      0.0045
 X_POSIX       0   read      861         7911996             512      0.0045      0.0045
 X_POSIX       0   read      862         7914956             512      0.0045      0.0045
 X_POSIX       0   read      863         7917140             512      0.0045      0.0045
 X_POSIX       0   read      864         7920812             512      0.0045      0.0045
 X_POSIX       0   read      865         7924076             512      0.0045      0.0045
 X_POSIX       0   read      866         7926612             512      0.0045      0.0045
 X_POSIX       0   read      867         7930284             512      0.0045      0.0045
 X_POSIX       0   read      868         7930420             512      0.0045      0.0045
 X_POSIX       0   read      869         7930460             544      0.0045      0.0045
 X_POSIX       0   read      870         7931004             512      0.0045      0.0045
 X_POSIX       0   read      871         8082252             352      0.0045      0.0045
 X_POSIX       0   read      872         7940972             328      0.0045      0.0045
 X_POSIX       0   read      873         7940820             512      0.0045      0.0045
 X_POSIX       0   read      874         7950692             512      0.0045      0.0045
 X_POSIX       0   read      875         7960460             512      0.0045      0.0045
 X_POSIX       0   read      876         7992932             512      0.0045      0.0045
 X_POSIX       0   read      877         8060248             328      0.0045      0.0045
 X_POSIX       0   read      878         8010108             512      0.0045      0.0045
 X_POSIX       0   read      879         8038676             512      0.0045      0.0045
 X_POSIX       0   read      880         8041052             512      0.0045      0.0045
 X_POSIX       0   read      881         8053412             512      0.0045      0.0045
 X_POSIX       0   read      882         8079068             328      0.0045      0.0045
 X_POSIX       0   read      883         8060088             512      0.0045      0.0045
 X_POSIX       0   read      884         8071340             512      0.0045      0.0045
 X_POSIX       0   read      885         8074220             512      0.0045      0.0046
 X_POSIX       0   read      886         8076404             512      0.0046      0.0046
 X_POSIX       0   read      887         8078932             512      0.0046      0.0046
 X_POSIX       0   read      888         8082116             512      0.0046      0.0046
 X_POSIX       0   read      889         8084652             512      0.0046      0.0046
 X_POSIX       0   read      890         8087180             512      0.0046      0.0046
 X_POSIX       0   read      891         8087316             512      0.0046      0.0046
 X_POSIX       0   read      892         8087356             544      0.0046      0.0046
 X_POSIX       0   read      893         8087900             512      0.0046      0.0046
 X_POSIX       0   read      894         8188312             352      0.0046      0.0046
 X_POSIX       0   read      895         8093644             328      0.0046      0.0046
 X_POSIX       0   read      896         8093492             512      0.0046      0.0046
 X_POSIX       0   read      897         8099444             512      0.0046      0.0046
 X_POSIX       0   read      898         8105116             512      0.0046      0.0046
 X_POSIX       0   read      899         8128116             512      0.0046      0.0046
 X_POSIX       0   read      900         8169324             328      0.0046      0.0046
 X_POSIX       0   read      901         8130988             512      0.0046      0.0046
 X_POSIX       0   read      902         8155748             512      0.0046      0.0046
 X_POSIX       0   read      903         8158124             512      0.0046      0.0046
 X_POSIX       0   read      904         8166956             512      0.0046      0.0046
 X_POSIX       0   read      905         8185800             328      0.0046      0.0046
 X_POSIX       0   read      906         8169164             512      0.0046      0.0046
 X_POSIX       0   read      907         8179048             512      0.0046      0.0046
 X_POSIX       0   read      908         8181256             512      0.0046      0.0046
 X_POSIX       0   read      909         8183440             512      0.0047      0.0047
 X_POSIX       0   read      910         8185664             512      0.0047      0.0047
 X_POSIX       0   read      911         8188176             512      0.0047      0.0047
 X_POSIX       0   read      912         8190712             512      0.0047      0.0047
 X_POSIX       0   read      913         8192936             512      0.0047      0.0047
 X_POSIX       0   read      914         8193072             512      0.0047      0.0047
 X_POSIX       0   read      915         8193112             544      0.0047      0.0047
 X_POSIX       0   read      916         8193656             512      0.0047      0.0047
 X_POSIX       0   read      917         8334596             352      0.0047      0.0047
 X_POSIX       0   read      918         8200712             328      0.0047      0.0047
 X_POSIX       0   read      919         8200560             512      0.0047      0.0047
 X_POSIX       0   read      920         8210752             512      0.0047      0.0047
 X_POSIX       0   read      921         8220552             512      0.0047      0.0047
 X_POSIX       0   read      922         8243808             512      0.0047      0.0047
 X_POSIX       0   read      923         8314332             328      0.0047      0.0047
 X_POSIX       0   read      924         8266488             512      0.0047      0.0047
 X_POSIX       0   read      925         8294128             512      0.0047      0.0047
 X_POSIX       0   read      926         8296504             512      0.0047      0.0047
 X_POSIX       0   read      927         8305408             512      0.0047      0.0047
 X_POSIX       0   read      928         8332084             328      0.0047      0.0047
 X_POSIX       0   read      929         8314172             512      0.0047      0.0047
 X_POSIX       0   read      930         8325100             512      0.0047      0.0047
 X_POSIX       0   read      931         8327308             512      0.0047      0.0047
 X_POSIX       0   read      932         8329492             512      0.0047      0.0047
 X_POSIX       0   read      933         8331948             512      0.0047      0.0047
 X_POSIX       0   read      934         8334460             512      0.0048      0.0048
 X_POSIX       0   read      935         8336996             512      0.0048      0.0048
 X_POSIX       0   read      936         8339452             512      0.0048      0.0048
 X_POSIX       0   read      937         8778416             328      0.0048      0.0048
 X_POSIX       0   read      938         8339588             512      0.0048      0.0048
 X_POSIX       0   read      939         8339628             544      0.0048      0.0048
 X_POSIX       0   read      940         8340172             512      0.0048      0.0048
 X_POSIX       0   read      941         8403652             352      0.0048      0.0048
 X_POSIX       0   read      942         8344340             328      0.0048      0.0048
 X_POSIX       0   read      943         8344188             512      0.0048      0.0048
 X_POSIX       0   read      944         8348844             512      0.0048      0.0048
 X_POSIX       0   read      945         8353204             512      0.0048      0.0048
 X_POSIX       0   read      946         8358188             512      0.0048      0.0048
 X_POSIX       0   read      947         8390500             328      0.0048      0.0048
 X_POSIX       0   read      948         8371204             512      0.0048      0.0048
 X_POSIX       0   read      949         8380668             512      0.0048      0.0048
 X_POSIX       0   read      950         8383044             512      0.0048      0.0048
 X_POSIX       0   read      951         8385212             512      0.0048      0.0048
 X_POSIX       0   read      952         8401140             328      0.0048      0.0048
 X_POSIX       0   read      953         8390340             512      0.0048      0.0048
 X_POSIX       0   read      954         8394428             512      0.0048      0.0048
 X_POSIX       0   read      955         8396636             512      0.0048      0.0048
 X_POSIX       0   read      956         8398820             512      0.0048      0.0048
 X_POSIX       0   read      957         8401004             512      0.0048      0.0048
 X_POSIX       0   read      958         8403516             512      0.0048      0.0048
 X_POSIX       0   read      959         8406052             512      0.0048      0.0048
 X_POSIX       0   read      960         8408236             512      0.0049      0.0049
 X_POSIX       0   read      961         8408372             512      0.0049      0.0049
 X_POSIX       0   read      962         8408412             544      0.0049      0.0049
 X_POSIX       0   read      963         8408956             512      0.0049      0.0049
 X_POSIX       0   read      964         8545500             352      0.0049      0.0049
 X_POSIX       0   read      965         8424668             328      0.0049      0.0049
 X_POSIX       0   read      966         8424516             512      0.0049      0.0049
 X_POSIX       0   read      967         8441972             512      0.0049      0.0049
 X_POSIX       0   read      968         8458876             512      0.0049      0.0049
 X_POSIX       0   read      969         8477524             512      0.0049      0.0049
 X_POSIX       0   read      970         8533184             328      0.0049      0.0049
 X_POSIX       0   read      971         8506220             512      0.0049      0.0049
 X_POSIX       0   read      972         8512548             512      0.0049      0.0049
 X_POSIX       0   read      973         8514924             512      0.0049      0.0049
 X_POSIX       0   read      974         8522064             512      0.0049      0.0049
 X_POSIX       0   read      975         8542988             328      0.0049      0.0049
 X_POSIX       0   read      976         8533024             512      0.0049      0.0049
 X_POSIX       0   read      977         8535924             512      0.0049      0.0049
 X_POSIX       0   read      978         8538132             512      0.0049      0.0049
 X_POSIX       0   read      979         8540668             512      0.0049      0.0049
 X_POSIX       0   read      980         8542852             512      0.0049      0.0049
 X_POSIX       0   read      981         8545364             512      0.0050      0.0050
 X_POSIX       0   read      982         8548252             512      0.0050      0.0050
 X_POSIX       0   read      983         8550436             512      0.0050      0.0050
 X_POSIX       0   read      984         8550572             512      0.0050      0.0050
 X_POSIX       0   read      985         8550612             544      0.0050      0.0050
 X_POSIX       0   read      986         8551156             512      0.0050      0.0050
 X_POSIX       0   read      987         8640848             352      0.0050      0.0050
 X_POSIX       0   read      988         8558948             328      0.0050      0.0050
 X_POSIX       0   read      989         8558796             512      0.0050      0.0050
 X_POSIX       0   read      990         8567372             512      0.0050      0.0050
 X_POSIX       0   read      991         8575588             512      0.0050      0.0050
 X_POSIX       0   read      992         8587996             512      0.0050      0.0050
 X_POSIX       0   read      993         8625068             328      0.0050      0.0050
 X_POSIX       0   read      994         8597524             512      0.0050      0.0050
 X_POSIX       0   read      995         8613900             512      0.0050      0.0050
 X_POSIX       0   read      996         8616276             512      0.0050      0.0050
 X_POSIX       0   read      997         8621112             512      0.0050      0.0050
 X_POSIX       0   read      998         8638336             328      0.0050      0.0050
 X_POSIX       0   read      999         8624908             512      0.0050      0.0050
 X_POSIX       0   read     1000         8631624             512      0.0050      0.0050
 X_POSIX       0   read     1001         8633832             512      0.0050      0.0050
 X_POSIX       0   read     1002         8636016             512      0.0050      0.0050
 X_POSIX       0   read     1003         8638200             512      0.0050      0.0050
 X_POSIX       0   read     1004         8640712             512      0.0050      0.0050
 X_POSIX       0   read     1005         8643248             512      0.0050      0.0051
 X_POSIX       0   read     1006         8645432             512      0.0051      0.0051
 X_POSIX       0   read     1007         8645568             512      0.0051      0.0051
 X_POSIX       0   read     1008         8645608             544      0.0051      0.0051
 X_POSIX       0   read     1009         8646152             512      0.0051      0.0051
 X_POSIX       0   read     1010         8772992             352      0.0051      0.0051
 X_POSIX       0   read     1011         8659736             328      0.0051      0.0051
 X_POSIX       0   read     1012         8659584             512      0.0051      0.0051
 X_POSIX       0   read     1013         8673648             512      0.0051      0.0051
 X_POSIX       0   read     1014         8686072             512      0.0051      0.0051
 X_POSIX       0   read     1015         8708464             512      0.0051      0.0051
 X_POSIX       0   read     1016         8757788             328      0.0051      0.0051
 X_POSIX       0   read     1017         8725128             512      0.0051      0.0051
 X_POSIX       0   read     1018         8740032             512      0.0051      0.0051
 X_POSIX       0   read     1019         8742408             512      0.0051      0.0051
 X_POSIX       0   read     1020         8751096             512      0.0051      0.0051
 X_POSIX       0   read     1021         8770480             328      0.0051      0.0051
 X_POSIX       0   read     1022         8757628             512      0.0051      0.0051
 X_POSIX       0   read     1023         8763768             512      0.0051      0.0051
 X_POSIX       0   read     1024         8765976             512      0.0051      0.0051
 X_POSIX       0   read     1025         8768160             512      0.0052      0.0052
 X_POSIX       0   read     1026         8770344             512      0.0052      0.0052
 X_POSIX       0   read     1027         8772856             512      0.0052      0.0052
 X_POSIX       0   read     1028         8775392             512      0.0052      0.0052
 X_POSIX       0   read     1029         8777576             512      0.0052      0.0052
 X_POSIX       0   read     1030         9684684             328      0.0052      0.0052
 X_POSIX       0   read     1031         8777712             512      0.0052      0.0052
 X_POSIX       0   read     1032         8777752             544      0.0052      0.0052
 X_POSIX       0   read     1033         8778296             512      0.0052      0.0052
 X_POSIX       0   read     1034         8882340             352      0.0052      0.0052
 X_POSIX       0   read     1035         8787456             328      0.0052      0.0052
 X_POSIX       0   read     1036         8787304             512      0.0052      0.0052
 X_POSIX       0   read     1037         8795944             512      0.0052      0.0052
 X_POSIX       0   read     1038         8805104             512      0.0052      0.0052
 X_POSIX       0   read     1039         8824424             512      0.0052      0.0052
 X_POSIX       0   read     1040         8866704             328      0.0052      0.0052
 X_POSIX       0   read     1041         8836032             512      0.0052      0.0052
 X_POSIX       0   read     1042         8852152             512      0.0052      0.0052
 X_POSIX       0   read     1043         8854528             512      0.0052      0.0052
 X_POSIX       0   read     1044         8861956             512      0.0052      0.0052
 X_POSIX       0   read     1045         8879828             328      0.0052      0.0052
 X_POSIX       0   read     1046         8866544             512      0.0052      0.0052
 X_POSIX       0   read     1047         8873116             512      0.0052      0.0052
 X_POSIX       0   read     1048         8875324             512      0.0052      0.0052
 X_POSIX       0   read     1049         8877508             512      0.0052      0.0052
 X_POSIX       0   read     1050         8879692             512      0.0052      0.0052
 X_POSIX       0   read     1051         8882204             512      0.0053      0.0053
 X_POSIX       0   read     1052         8884740             512      0.0053      0.0053
 X_POSIX       0   read     1053         8886924             512      0.0053      0.0053
 X_POSIX       0   read     1054         8887060             512      0.0053      0.0053
 X_POSIX       0   read     1055         8887100             544      0.0053      0.0053
 X_POSIX       0   read     1056         8887644             512      0.0053      0.0053
 X_POSIX       0   read     1057         8969372             352      0.0053      0.0053
 X_POSIX       0   read     1058         8892012             328      0.0053      0.0053
 X_POSIX       0   read     1059         8891860             512      0.0053      0.0053
 X_POSIX       0   read     1060         8896244             512      0.0053      0.0053
 X_POSIX       0   read     1061         8900252             512      0.0053      0.0053
 X_POSIX       0   read     1062         8912884             512      0.0053      0.0053
 X_POSIX       0   read     1063         8954888             328      0.0053      0.0053
 X_POSIX       0   read     1064         8928460             512      0.0053      0.0053
 X_POSIX       0   read     1065         8941380             512      0.0053      0.0053
 X_POSIX       0   read     1066         8943756             512      0.0053      0.0053
 X_POSIX       0   read     1067         8948664             512      0.0053      0.0053
 X_POSIX       0   read     1068         8966860             328      0.0053      0.0053
 X_POSIX       0   read     1069         8954728             512      0.0053      0.0053
 X_POSIX       0   read     1070         8960148             512      0.0053      0.0053
 X_POSIX       0   read     1071         8962356             512      0.0053      0.0053
 X_POSIX       0   read     1072         8964540             512      0.0053      0.0053
 X_POSIX       0   read     1073         8966724             512      0.0053      0.0053
 X_POSIX       0   read     1074         8969236             512      0.0054      0.0054
 X_POSIX       0   read     1075         8971772             512      0.0054      0.0054
 X_POSIX       0   read     1076         8973956             512      0.0054      0.0054
 X_POSIX       0   read     1077         8974092             512      0.0054      0.0054
 X_POSIX       0   read     1078         8974132             544      0.0054      0.0054
 X_POSIX       0   read     1079         8974676             512      0.0054      0.0054
 X_POSIX       0   read     1080         9484452             352      0.0054      0.0054
 X_POSIX       0   read     1081         9029348             328      0.0054      0.0054
 X_POSIX       0   read     1082         9029196             512      0.0054      0.0054
 X_POSIX       0   read     1083         9087772             512      0.0054      0.0054
 X_POSIX       0   read     1084         9145556             512      0.0054      0.0054
 X_POSIX       0   read     1085         9215212             512      0.0054      0.0054
 X_POSIX       0   read     1086         9417000             328      0.0054      0.0054
 X_POSIX       0   read     1087         9260580             512      0.0054      0.0054
 X_POSIX       0   read     1088         9370876             512      0.0054      0.0054
